name,year,vote_average,page_url,image_url,genres,director,actors,description
蚂蚱,2015,0.0,https://www.themoviedb.org/tv/213581,https://image.tmdb.org/t/p/original/mj690tqmgk3ioZA2hTvOJPLupDJ.jpg,"Drama, War & Politics",,"Jiang Xin, Chi Jia, Xia Fan, Lin Yuan, Na Zhidong",
The Legend of Zheng Cheng Gong,2014,0.0,https://www.themoviedb.org/tv/196694,https://image.tmdb.org/t/p/original/lT7CzfTG8jseeWSdlblbJll9Eii.jpg,"Animation, War & Politics",,"Xiaoyan Wang, Wang Chenguang, Ling Zhenhe, Wang Zhen, Sheng Guo","In 1624, the Dutch invaded and occupied Taiwan, oppressing the natives, villagers and traders by attacking, conquering and taxing them. This invasion of China ’ s territory alarmed the Ming Emperor on the Mainland. He called for a contest to find a brave military leader to fight the invaders. One young contestant, Zheng Chenggong, stood out from the rest and was made General. With the help of the Princess, he won over both lieutenants of the notorious pirate Tyrant Bear, and instigated them to turn against their master."
Apocalypse: The Second World War,2009,8.35,https://www.themoviedb.org/tv/33189,https://image.tmdb.org/t/p/original/4rR7mhk7cynxJCPCOPBwd9f73IP.jpg,"Documentary, War & Politics","Jean-Louis Guillaud, Isabelle Clarke, Daniel Costelle","Mathieu Kassovitz, Dwight D. Eisenhower, Adolf Hitler, Franklin D. Roosevelt, Charles de Gaulle","A six-part French documentary about the Second World War composed exclusively of actual footage of the war as filmed by war correspondents, soldiers, resistance fighters and private citizens. The series is shown in color, with the black and white footage being fully colorized, save for some original color footage. The only exception to the treatment are most Holocaust scenes, which are presented in the original black and white."
The Black Sea,2020,10.0,https://www.themoviedb.org/tv/102411,https://image.tmdb.org/t/p/original/8t8fPGwNN6iJOrCyn6PIEFuU6cr.jpg,"Action & Adventure, War & Politics",,"Pavel Trubiner, Ekaterina Vilkova, Yuriy Tsurilo, Evgeniy Miller, Anna Kotova","Year 1944. Shortly before the start of the Crimean Offensive, the ships of the Soviet Black Sea Fleet and the Azov Naval Flotilla are in serious danger: German underwater commandos are preparing a large-scale operation to destroy the main combat units of the Soviet fleet in ports and roads. Aware of the seriousness of the threat, the Soviet command is developing an operation to detect and destroy the main base of the German underwater saboteurs."
Операция «Мухаббат»,2018,5.0,https://www.themoviedb.org/tv/79324,https://image.tmdb.org/t/p/original/kjoCGxUwUhwXqrxw7wSnW1hUjIP.jpg,"War & Politics, Action & Adventure",,"Sergey Puskepalis, Serhiy Strelnykov, Denis Nikiforov, Ilya Malakov, Aleksandr Lazarev Jr.",
Talyanka,2014,0.0,https://www.themoviedb.org/tv/108473,https://image.tmdb.org/t/p/original/ghUTEgOQSiXxawGiiBUTy0vNAdQ.jpg,"Drama, War & Politics",Yevgeni Zvezdakov,"Andrey Merzlikin, Ekaterina Guseva, Raniero Monaco Di Lapio, Yuriy Tsurilo, Vladislav Reznik",The story of the love of an Italian actress and a Soviet pilot during World War II and in the first post-war years.
Контрибуция,2018,5.0,https://www.themoviedb.org/tv/130451,https://image.tmdb.org/t/p/original/vbuabMYA3dJui4KHfgaOUM8J3De.jpg,"Mystery, War & Politics",Sergey Snezhkin,"Maksim Matveev, Elizaveta Boyarskaya, Nadezhda Tolubeeva, Ilya Noskov, Evgeniy Dyatlov",
Ike,1979,6.5,https://www.themoviedb.org/tv/40158,https://image.tmdb.org/t/p/original/zkgj8Za1iU8ptB9ejWleFQrLsAW.jpg,"War & Politics, Drama",,"Robert Duvall, Bonnie Bartlett, Darren McGavin, Charles H. Gray, Jonathan Banks",Made-for-TV biography of General Dwight D. Eisenhower.
好家伙（导演剪辑版）,2016,10.0,https://www.themoviedb.org/tv/304175,https://image.tmdb.org/t/p/original/c3UOu1mF46qCuw0C6SXqrys9vvy.jpg,"Drama, War & Politics",,"Jerry Lee, Zhang Yi, Yang Xinming, Wang Yiquan, Wang Shuangbao",
역전다방,2021,0.0,https://www.themoviedb.org/tv/218098,https://image.tmdb.org/t/p/original/d6wjv3A1gwRpWs4oH55WdPKtLNf.jpg,"War & Politics, Documentary, Talk",,"Heo June, 이세환, 채승병, 심호섭",
Barbaroslar,2021,7.9,https://www.themoviedb.org/tv/132752,https://image.tmdb.org/t/p/original/1VqjAWF5rW431wY4eEoV9oIyx0L.jpg,"Drama, War & Politics, Action & Adventure","Adel Adeeb, Doğan Ümit Karaca","Engin Altan Düzyatan, Ulaş Tuna Astepe, Yiğit Özşener, Yetkin Dikinciler, Pelin Akil","Barbaroslar: Sword of the Mediterranean will take viewers on a historic journey across the Ottoman Empire based on the life of 16th-century Ottoman admiral ""Barbaros"" Hayreddin Pasha and the adventures of four brothers who become seafarers. The drama series retells this adventure through the stories of four brothers; Ishak, Oruc, Hizir, and Ilyas, fighting high tides and the secrets of the seas. It focuses on their pursuit of a holy secret with the help of Master Suleyman, and during the course of their journey, they make enemies in, Pietro; the Pope's hand reaching out to the Mediterranean who is also pursuing the secret and organizes an attack against their ship. But this doesn't stop the brothers and they continue their original quest to find the holy secret all the while fighting their enemies at high tides."
The Game,2014,7.3,https://www.themoviedb.org/tv/61831,https://image.tmdb.org/t/p/original/xhdl84crUXv0Jc5LXEQaArsRF7N.jpg,"War & Politics, Drama, Crime, Comedy",,"Tom Hughes, Jonathan Aris, Victoria Hamilton, Shaun Dooley, Brian Cox","""The Game"" is a 1970s Cold War spy thriller set in the world of espionage. It tells the story of the invisible war fought by MI5 as it battles to protect the nation from the threats of the Cold War."
大刀进行曲,2007,0.0,https://www.themoviedb.org/tv/208646,https://image.tmdb.org/t/p/original/gNgsMJxMvb7QtwN5tfIzG4LHtkK.jpg,War & Politics,,"Liu Wei, Lian Yiming, Koji Yano, Wang Kuirong, Wang Like",
Catherine the Great,2019,6.714,https://www.themoviedb.org/tv/76692,https://image.tmdb.org/t/p/original/s50flEj06i7HmZx0lVMTHD4p6MF.jpg,"Drama, War & Politics",Nigel Williams,"Helen Mirren, Jason Clarke, Rory Kinnear, Gina McKee, Kevin McNally",This four-part historical drama follows the end of Catherine the Great's reign and her affair with Russian military leader Grigory Potemkin that helped shape the future of Russian politics.
The Ipcress File,2022,7.11,https://www.themoviedb.org/tv/114926,https://image.tmdb.org/t/p/original/dq9ayINjdgdUGD27YL8KgX6OhrP.jpg,"Action & Adventure, Drama, War & Politics","John Hodge, Len Deighton","Joe Cole, Lucy Boynton, Tom Hollander, Ashley Thomas, Paul Higgins","As the Cold War rages, ex-smuggler turned reluctant spy Harry Palmer finds himself at the centre of a dangerous undercover mission, on which he must use his links to find a missing British nuclear scientist."
Les Armes,2024,8.5,https://www.themoviedb.org/tv/270789,https://image.tmdb.org/t/p/original/ti67DH3wf44tMJd1KgSNEIwFFxn.jpg,"Drama, War & Politics","Pierre-Marc Drouin, Jean-Philippe Duval","Vincent-Guillaume Otis, Ève Landry, François Papineau, Bianca Gervais, Frédéric Millaire-Zouvi","An elite soldier dies during a secret exercise, causing chaos at a military base. An honest officer investigates with a policewoman, uncovering a larger conspiracy despite resistance from his superior."
Chief of Intelligence,2022,8.7,https://www.themoviedb.org/tv/197851,https://image.tmdb.org/t/p/original/ozw0EE2Tv5oKW7aCsXoGBJ5DPWb.jpg,"War & Politics, Drama",,"Sergey Marin, Igor Petrenko, Ivan Dobronravov, Ekaterina Vilkova, Artyom Tkachenko","The story of the formation of Soviet intelligence, told through the prism of the fate of its youngest chief - 31-year-old Pavel Mikhailovich Fitin."
济南战役,1998,0.0,https://www.themoviedb.org/tv/229893,https://image.tmdb.org/t/p/original/vlHcJOa9XoCcHzu7j8kUmj4v11C.jpg,"Drama, War & Politics",,"Weicai Xie, Wang Changlin, Zhao Gang, Zhang Xiaobo, Liu Dianzhou",
Pillar of Fire,1981,9.5,https://www.themoviedb.org/tv/5504,https://image.tmdb.org/t/p/original/2Qvdvc0Gdqy0zPiibWUXsZOmga8.jpg,"Documentary, War & Politics",Igal Lusin,"Yossi Banai, Ian McKellen","Pillar of Fire focuses on the History of Zionism, beginning in 1896, in the wake of Theodor Herzl's revival of the concept of Jewish nationalism and continues to follow the Jewish People in the 20th century, the early stages of Zionism, followed by the waves of Aliyah prior to the founding of Israel, the Revival of the Hebrew language, the Ottoman Empire's rule in over the Land of Israel, the British Mandate, Anti-Semitism in Europe, the rise of Nazism and The Holocaust, the history of the Yishuv, the Jewish struggle for independence, and ends in 1948, with the Israeli Declaration of Independence."
Manto Mavrogenous,1983,7.0,https://www.themoviedb.org/tv/136870,https://image.tmdb.org/t/p/original/6fNp1XF2mno5oBUY6FlSHhxITdq.jpg,War & Politics,,"Katia Dandoulaki, Nikos Galanos, Giorgos Kotanidis, Kaiti Lambropoulou, Stavros Xenidis",
Impossible Mission,2016,0.0,https://www.themoviedb.org/tv/250872,https://image.tmdb.org/t/p/original/5DBT3ltXpTIM9jYC9aQzz7g8DTE.jpg,"Drama, War & Politics",,"Yu Zhen, Chen Zihan, Yin Zhusheng, Nicky Wu, Cui Zhong",
The Kinnaree Conspiracy,2022,7.3,https://www.themoviedb.org/tv/213169,https://image.tmdb.org/t/p/original/nMrWAWUcOYdRrWIJ1ebvh1By3Vi.jpg,"Mystery, War & Politics",Pongsakorn Jindawatana,"Nadech Kugimiya, Urassaya Sperbund, Diana Flipo, Jirayu Thantrakul, David Asavanond","During the reign of Narayan Nyamgyi, the land of Ayutthaya was prosperous, as I said, there was trade with Westerners, and everywhere there were foreign merchants, ambassadors, It is full of military officers. Makoying Phutkan is the daughter of a famous physician who has passed away. Lon Trafford is a battalion commander responsible for the safety of the city's citizens. Robert is an officer who is close to the French diplomatic officer recruited from the King of France. One day, when the body of a drowned person appeared, and the dead person was a French officer, the officer not only drowned, but also wore a canary dress that only young ladies in the court wear, and conflicts arose between France and Ayutthaya. When Loin and Rob have feelings for escape"
All Costs Paid,1989,7.5,https://www.themoviedb.org/tv/35557,https://image.tmdb.org/t/p/original/2XLmkcCoysRAgSzRFDXkkY8uJly.jpg,"Drama, Action & Adventure, War & Politics","Aleksandr Prokhanov, Alexey Saltykov, A. Smirnov","Vladimir Litvinov, Aleksandr Barinov, Aleksandr Mironov, Abdymalik Shermatov, Mikhail Gilevich","All Costs Paid is a Soviet TV miniseries produced by Studio Ekran. The director Aleksei Saltykov well known for his film The Chairman with Mikhail Ulyanov, an acclaimed Russian actor playing a main character. All Costs Paid is one of the first Soviet feature films that shows the war in Afghanistan. Film has unusually truthful point of view on that period of Soviet Era and on the Soviet war in Afghanistan."
Fog,2010,4.5,https://www.themoviedb.org/tv/80346,https://image.tmdb.org/t/p/original/2pbJfpBTkFpuozvnaZPHGBxcvkN.jpg,"Action & Adventure, Sci-Fi & Fantasy, War & Politics",Leonid Kuprido,"Igor Shmakov, Vasily Raksha, Artyom Krestnikov, Grigory Kalinin, Ilya Glinnikov","A detachment of young fighters of the Russian Army breaks away from the main formation during a march, in order to shorten the path, runs across, but gets into a fog that takes him back to the past, during the Great Patriotic War. The guys who saw the war only in the movies fall into the clutches of the ruthless events of that time. Everything is on the edge: bravery, fear, love, hate, life, death. And there's no time to ask questions. Live, fight for the Motherland – it is one for all time."
Land Girls,2009,7.8,https://www.themoviedb.org/tv/30956,https://image.tmdb.org/t/p/original/q6V76CQOwAHlg2kZ1K7uu3tgkT1.jpg,"Drama, War & Politics",,"Becci Gemmell, Sophie Ward, Mark Benton, Susan Cookson, Lou Broadbent","The lives, loves and highs and lows of four members of the Women's Land Army working at the Hoxley Estate during World War II."
Parot,2021,6.5,https://www.themoviedb.org/tv/121898,https://image.tmdb.org/t/p/original/5MJaTFzA8RCH7UU8cFROsmAyIoz.jpg,"Mystery, Crime, War & Politics, Drama","Pilar Nadal, Alonso Laporta, Luis Murillo Arias","Adriana Ugarte, Javier Albalá, Ivan Massagué, Blanca Portillo, Patricia Vico","Many prisoners convicted of rape, murder and terrorism are released before serving their full sentences. Hours later, one of them is killed. Detectives Mora and Nieto take on the case."
烽火硝烟里的青春,2020,0.0,https://www.themoviedb.org/tv/220085,https://image.tmdb.org/t/p/original/ydiBLjCQhT5ZzAY5okcsFKP98HA.jpg,"War & Politics, Drama",,"Kevin Yan, Du Ruoxi, Min Chunxiao, Dong Yong, Jing Gangshan",
区小队,2018,0.0,https://www.themoviedb.org/tv/231831,https://image.tmdb.org/t/p/original/nYAAmg50z3JQieSWgvxlu4Ynvpz.jpg,War & Politics,,"Qi Kui, Ji Ning, Du Zhiguo, Li Hongtao, Zheng Hao",
Brotherhood of Chaos,2012,10.0,https://www.themoviedb.org/tv/114148,https://image.tmdb.org/t/p/original/mS3u6tv2t0a5wJ0rWN8dfX07Kvy.jpg,"War & Politics, Drama",,"Ren Zhengbin, Li Lihong, Huang Haibo, Zhang Xilin, Tian Xiaojie",
The Great War,2014,9.333,https://www.themoviedb.org/tv/111526,https://image.tmdb.org/t/p/original/1sqvIM1MtZ0Z0YiwM8y6Fa8T1P7.jpg,"Documentary, War & Politics",,Indy Neidell,
Sworn to Secrecy: Secrets of War,1998,6.0,https://www.themoviedb.org/tv/70428,https://image.tmdb.org/t/p/original/fOc9HrxXouXqQDXzxCgXvMJ3CWY.jpg,"War & Politics, Documentary",,Charlton Heston,"Secrets are divulged and stories of espionage, conspiracy, murder, sabotage and greed are uncovered."
My Love Hit the War,2016,0.0,https://www.themoviedb.org/tv/196724,https://image.tmdb.org/t/p/original/kyfoeP0EbzMWXVjZXQVqGMA7wtj.jpg,"Drama, War & Politics",,"Gong Zheng, Xu Fanxi, Xiao Rongsheng, Xiong Ziling, Wang Longzheng","During the 1937 Second Sino-Japanese War, Fang Yuan seeks revenge for his family’s death and joins the resistance, forming an alliance with Dr. Chen Ruge, whom he initially suspects of being a traitor. As they fight together, their bond deepens, and despite misunderstandings, they reunite after China’s victory in the war."
锁定美军特使,2011,0.0,https://www.themoviedb.org/tv/122393,https://image.tmdb.org/t/p/original/mzxSS1FDTbZCswy1lE0rc0T8Ql1.jpg,"War & Politics, Drama",,"Xu Honghao, Li Yixiang, Yang Rong, Feng Guoqing, Wang Xiaohu",
杀出集中营,2004,0.0,https://www.themoviedb.org/tv/124044,https://image.tmdb.org/t/p/original/f6AtJTpfCrCXY0FWH2bovg3pexL.jpg,War & Politics,,"Shen Xiaohai, Liu Wei, Xiao Rongsheng",
Mehmed: The Conqueror,2018,6.3,https://www.themoviedb.org/tv/78203,https://image.tmdb.org/t/p/original/87HyVI8CufLQIvDqWsybgGHYN4V.jpg,"Drama, Reality, War & Politics",Cevdet Mercan,"Kenan İmirzalıoğlu, Çetin Tekindor, Gürkan Uygun, Hazal Filiz Küçükköse, Büşra Develi",Fatih series will be about the life of Ottoman sultan Fatih Sultan Mehmet.
Borgen - Power & Glory,2022,7.9,https://www.themoviedb.org/tv/203281,https://image.tmdb.org/t/p/original/4lWlsYjsDQeRqCrYhDDgmtTjBPk.jpg,"Drama, War & Politics",Adam Price,"Sidse Babett Knudsen, Birgitte Hjort Sørensen, Søren Malling, Peter Mygind, Lucas Lynggaard Tønnesen",Foreign Minister Birgitte Nyborg finds her career in jeopardy when a dispute over oil in Greenland threatens to become an international crisis.
The Era of Roses In Bloom,2006,0.0,https://www.themoviedb.org/tv/126266,https://image.tmdb.org/t/p/original/bDvikGecYAavcA5YZMiSPsdiGbI.jpg,War & Politics,,"Chen Xueying, Pan Xiaoli, Li Lin, Lu Jianmin, Dong Xuan",
新猛龙过江,2015,0.0,https://www.themoviedb.org/tv/216725,https://image.tmdb.org/t/p/original/4SS3w49zP6QcIQdVI0Au941Ngfc.jpg,"Drama, War & Politics",,"Danny Chan Kwok-Kwan, Yang Rong, Wang Weiguang, Michael Miu Kiu-Wai, Fan Yulin",
利剑,2010,0.0,https://www.themoviedb.org/tv/281416,https://image.tmdb.org/t/p/original/xAzbAomjuJbqTJwvu0wFSk9YzhJ.jpg,"Drama, War & Politics",,"Liu Xiaofeng, Cecilia Han, Shen Junyi, Zhou Huilin, Ren Tianye",
War in the Western Direction,1990,6.0,https://www.themoviedb.org/tv/88722,https://image.tmdb.org/t/p/original/zQ0PlNGjmDvSugq0psO3S3ndSpj.jpg,War & Politics,"Eduard Volodarskiy, Grigori Kokhan, Ivan Stadnyuk","Archil Gomiashvili, Andrei Tolubeyev, Vladimir Sichkar, Viktor Uralsky, Viktor Stepanov",A military epic based on Ivan Stadnyuk's novel of the same name about the tragic events of the first months of the WWII.
No Way Back,1971,4.5,https://www.themoviedb.org/tv/76450,https://image.tmdb.org/t/p/original/aKJFHSjInuo3KxKQH8JWzn4Pi4k.jpg,War & Politics,,"Boris Yurchenko, Igor Yasulovich, Nikolay Olyalin, Mikhail Gluzskiy, Valeri Malyshev","In October 1943, Red Army Major Toporkov, after escaping a concentration camp, informs a partisan detachment about a planned uprising in the camp and the need for weapons. The commander sends two convoys: one with real weapons and another with fake ones to mislead the Germans, aware of a traitor in their ranks. The convoys navigate through Polesie, thickets, and swamps, pursued by German forces, with no return."
Flying Phoenix,Unknown,0.0,https://www.themoviedb.org/tv/259000,https://image.tmdb.org/t/p/original/75BREGxXPPnnYIjKmYTBGU8zMJq.jpg,"Drama, War & Politics",Feng Nong,"Dai Jingyao, Ashin Shu","Feng Ming was only 19 when he lost his life saving a child from death without hesitation. The grateful father of the rescued child grants Feng Ming a second chance at life. Unknown to Feng Ming, his soul is whisked away to a faraway ancient land.

Upon waking up, he finds himself inhabiting the frail body of Thunder Kingdom’s crowned prince who is also graced with the title of the most beautiful man across all the lands. However, his beauty has a price as he attracts the unwanted attention of the minister of affairs, Rong Tian who finds every reason to torment the prince mentally and physically. As Feng Ming starts to get a hold of the conspiracies surrounding him, what will happen when the prince’s true identity is revealed? And what happened to the ‘real’ prince?"
Xia Tan Gao Fei,2014,0.0,https://www.themoviedb.org/tv/128618,https://image.tmdb.org/t/p/original/bmX2zA0qHRsix6BRsiyGSlp9VF1.jpg,"Action & Adventure, Mystery, War & Politics",,"Qi Dao, Dong Weijia, Joe Ma Tak-Chung, Zhang Cheng, Sun Yining","After Japan announced its unconditional surrender in 1945, news spread that a batch of Japanese arms had been hidden in Longcheng. The Communist Party, the Kuomintang, and local warlords launched a desperate struggle for this. Gao Fei was ordered to go to Longcheng to search for clues for his dead brother. He led Jin Xiaoban, He Min and others, with the help of the Communist Party, together with Shen Bing sent by the Kuomintang, Lu Dingjun, a local warlord who dominated one side, and the Japanese squad who were unwilling to surrender."
Gunpowder,2017,6.757,https://www.themoviedb.org/tv/73550,https://image.tmdb.org/t/p/original/3eHeKVmm08g8LDoXobBioyti7id.jpg,"War & Politics, Drama","Ronan Bennett, Daniel West","Kit Harington, Mark Gatiss, Edward Holcroft, Tom Cullen, Peter Mullan","London, 1605. Robert Catesby, a 33-year old Warwickshire gentleman, devises a plot to blow up Parliament and kill the King."
Al-Qahera : Kabul,2021,3.0,https://www.themoviedb.org/tv/121636,https://image.tmdb.org/t/p/original/6Z31wiuKdKognSQjz5h91gIMyRW.jpg,"Drama, War & Politics",,"Khaled El Sawy, Ahmed Rizq, Tarek Lotfy, Fathy Abdel Wahab, Nabil Al Helfawi","Through three intertwining tales, the series sheds light on the terrorist acts taking place in the Arab region, especially Egypt, through the stories of the terrorist Ramzy, the police officer Adel who faces off against him, and the broadcaster Tarek Kassab who reports the events to the audience."
姐妹情缘,2012,0.0,https://www.themoviedb.org/tv/259343,https://image.tmdb.org/t/p/original/jvQy5zHnf0tIhfNsE5a0j29tOxs.jpg,"Drama, War & Politics",,"Tao Feifei, Jin Dong, Wang Pengkai, Zhang Chenghe, Lin Yiting",
The Road to Calvary,2017,7.2,https://www.themoviedb.org/tv/82195,https://image.tmdb.org/t/p/original/dvg4EzBBzCXabrWOzlwOCA3l61Q.jpg,"Drama, War & Politics",,"Sergey Koltakov, Anna Chipovskaya, Andrey Merzlikin, Yuliya Snigir, Aleksey Fokin","Swept up in political unrest during World War I, two sisters in St. Petersburg cope with turbulent romances as Russian history is made around them."
Tahrir,2025,7.0,https://www.themoviedb.org/tv/285086,https://image.tmdb.org/t/p/original/gLeDevg1XfmkmaQZK8pW5JUoxgs.jpg,"Drama, War & Politics, Action & Adventure","Shlomo Moshiah, Ariel Benbaji, Ester Namdar","Maor Schwitzer, Yael Elkana, Sean Softi, Yoël Rozenkier, Asi Israelof","As thousands of angry protesters storm the Israeli embassy in Cairo, five Israeli embassy staff members find themselves trapped inside, as the steel door that separates them from being torn to pieces by violent mobs begins to collapse. No rescue force is able to reach them. The beseiged Israelis realize that these may be the last hours of their lives, and tensions begin to rise among them; Specifically between security agent Tal Shemtov, his childhood friend Roy Barzani, Chief of security and Shemtov’s boss, and Barzani’s neglected girlfriend Hagar, caught up in the middle with a secret of her own. At a time in history when political and personal interests mix, and values of solidarity and the promise that “no soldier is left behind” are left empty of meaning, unstable friendships and national relations between Egypt and Israel, are pushed to the brink of war."
Fafner in the Azure: Dead Aggressor,2004,6.3,https://www.themoviedb.org/tv/42836,https://image.tmdb.org/t/p/original/jMqhqNYCp3MZ9kJKK5xg7pwqtjE.jpg,"Sci-Fi & Fantasy, Animation, War & Politics, Drama",,"Marika Matsumoto, Kohei Kiyasu, Satomi Arai, Sanae Kobayashi, Minoru Shiraishi","Tatsumiyajima is the central island in the middle of a small  cluster of islands, in a sleepy backwater of the Japanese isles. Not  much happens there, and the island's young people go to school knowing  that their lives are likely to remain peaceful and undisturbed. Or so  they have been taught...but the truth is different. The fate of mankind  is on the line, and Tatsumiyajima is the last line of defense against a  hostile and incomprehensible enemy. At the center of it all, fighting  for Humanity's continued existence, is the giant robot Fafner, the  dragon that guards this final treasure of mankind."
战火西北狼,2012,0.0,https://www.themoviedb.org/tv/125036,https://image.tmdb.org/t/p/original/o30RrEnwT81KLee8lobFAralZzi.jpg,"Drama, War & Politics",,"Hawick Lau Hau-Wai, Ying Da, Yiying Liu, Su Guotao",
执着的追踪,2017,0.0,https://www.themoviedb.org/tv/135999,https://image.tmdb.org/t/p/original/wrc5YiYBKjHGcbQv09hkcvjtoNb.jpg,"Drama, War & Politics",,"Liu Mu, Louis Fan Siu-Wong, Kang Yihan, Guan Le, Liu Hui",
铁血尖刀,2013,0.0,https://www.themoviedb.org/tv/216994,https://image.tmdb.org/t/p/original/9UiWNvwXnHEEZTOvl77JD1nqqCu.jpg,"Drama, War & Politics",,Shen Xiaohai,
长城红,2015,0.0,https://www.themoviedb.org/tv/125086,https://image.tmdb.org/t/p/original/7iNxq0brXKitMw4akh1v62cEmjp.jpg,War & Politics,,"Qi Kui, Sun Lei, Ying Zi, Yang Xinming, Siyan Liu",
9th May. Personal Attitude,2008,0.0,https://www.themoviedb.org/tv/154785,,"Drama, Documentary, War & Politics",,,"A series of short films about the war, shot by young directors. Each of them had to fit their personal attitude to the Great Patriotic War into three minutes of screen time."
生死兄弟情,2015,0.0,https://www.themoviedb.org/tv/261957,https://image.tmdb.org/t/p/original/dN1ELvx0wcTqIdvIa1WTPMyXpWa.jpg,"Drama, War & Politics",,"Guo Xiaodong, Yongli Che, Wang Zhengjun, Wang Ban, Tian Ling",
我的老爸是卧底,2016,0.0,https://www.themoviedb.org/tv/158375,https://image.tmdb.org/t/p/original/xVfH18Ge7JECODuAjgl2KmXwz8r.jpg,War & Politics,,"Yan Xuejing, Sun Song, Liu Lili, Mei Yang, Chen Sisi",
聪明的顺溜,2016,7.0,https://www.themoviedb.org/tv/158894,https://image.tmdb.org/t/p/original/3bQio1OXQMeADSIq3egkC5FFczG.jpg,"Animation, War & Politics, Action & Adventure",,"Ye Li, Li Zhengxiang, Qian Hu, Shen Lei, Nanfei Zhou",
Student Soldiers,2017,0.0,https://www.themoviedb.org/tv/135633,https://image.tmdb.org/t/p/original/8J7rXZ3AuozN5Pb9ksJ7MF9fS2X.jpg,"Drama, War & Politics",,"Zhang Duo, Zhang Guangbei, Lin Jiangguo, Sun Yining",In 1944 when Japan attacked Guangxi for the second time. It tells the story of passionate patriotic students Mo Jiajun and Du Shaowei who secretly went to the front to help in the war and began to change their fate and consciousness.
掩护,2011,0.0,https://www.themoviedb.org/tv/122939,https://image.tmdb.org/t/p/original/pxBxaXOFuGHZ7ok1ngciTdpwSKL.jpg,"Drama, War & Politics",,"Lu Yi, Liu Tao, Zhu Yongteng, Yang Zitong, 孙绍博",
Jue Mi Shi Ming,2021,0.0,https://www.themoviedb.org/tv/123815,https://image.tmdb.org/t/p/original/gfxhQ5zHFGod0G1m10bOL1PgW9K.jpg,"Drama, Action & Adventure, War & Politics",,"Zhang Tong, Mou Xing, Ying Haoming, Jia Hongwei, Li Yixiang","In order to support the Central Soviet Area in breaking the Kuomintang’s military ""encirclement and suppression"" and economic blockade, the Central Committee of the Communist Party of China decided to establish a red communication line from Shanghai to the Soviet Area via Hong Kong and Shantou.  Zou Zuo Ren is the head of the Bogongao station of the transportation line. Together with other large, medium and small transportation stations, he is carrying out the top-secret mission of transporting personnel and scarce supplies to the Soviet area and also transporting funds and intelligence from the Soviet area to the Shanghai Party Central Committee. Under the leadership of Zou Zuo Ren, the traffic men battled wits with the enemy."
"My Friend, the Enemy",2022,5.0,https://www.themoviedb.org/tv/203881,https://image.tmdb.org/t/p/original/lJ8xPh7rXTVRAuIgggCQUjeNhI3.jpg,"Drama, War & Politics",,"Patricia Tanchanok Good, Monchanok Saengchaipiangpen, God Itthipat Thanit, Nawasch Phupantachsee, Patcharin Srivasupirom","Just what is it to be an orbit with four different poles?  The four different poles — Nick, Wan, Beam, and Wayu — continuously circle around each other, repeatedly clashing and burning in the fire of the collision. However, all four sides are relentless, revelling in the pain and pleasure of hatred and competition... and perhaps, even love."
The Long Road Home,2017,6.625,https://www.themoviedb.org/tv/73178,https://image.tmdb.org/t/p/original/4dZvU5wdODUVVbAPtSUfWLLUe03.jpg,"War & Politics, Drama",Mikko Alanne,"Michael Kelly, E.J. Bonilla, Noel Fisher, Darius Homayoun, Jon Beavers","Relive a heroic fight for survival during the Iraq War, when the 1st Cavalry Division from Fort Hood was ferociously ambushed on April 4, 2004, in Sadr City, Baghdad — a day that came to be known in military annals as “Black Sunday.”"
Blood Heroes,2020,0.0,https://www.themoviedb.org/tv/157020,https://image.tmdb.org/t/p/original/54u9VEWe1XEkKAWDJ1fI8Wif8vU.jpg,War & Politics,,"Miao Tingru, Huang Junpeng, Du Yuan, Wang Ji, Guo Fangzhou",
Two Captains,1977,6.3,https://www.themoviedb.org/tv/80086,https://image.tmdb.org/t/p/original/AafXot202ND3O3P1LRQjZ1u6KJ7.jpg,"Action & Adventure, War & Politics",,"Boris Tokarev, Sergey Kudryavtsev, Elena Lobkina, Elena Prudnikova, Yuri Bogatyryov",A passionate pilot dedicates his life to the search for a polar expedition.
铁血军歌,2016,0.0,https://www.themoviedb.org/tv/155770,https://image.tmdb.org/t/p/original/qkh4C7TcsA4kwMwhrbmaf74ho6D.jpg,"War & Politics, Drama",,"Tao Xinran, Ding Zhicheng, You Yongzhi, Song Yunhao",
国家公诉,2003,0.0,https://www.themoviedb.org/tv/135666,https://image.tmdb.org/t/p/original/9XI7CkOmyfeqozXLXp9r92GPMIg.jpg,War & Politics,,"Liang Lü, Chen Yiheng, Siqin Gaowa, Gao Ming, Guo Kaimin",
Löwengrube,1989,8.0,https://www.themoviedb.org/tv/60968,https://image.tmdb.org/t/p/original/7c8Jtehq3DCO5hHg8zx8iZGE3WQ.jpg,"Drama, Crime, War & Politics",Willy Purucker,"Jörg Hube, Christine Neubauer, Franziska Stömmer, Michael Lerchenberg, Gisela Freudenberg","""Löwengrube – Die Grandauers und ihre Zeit"" is a German television series first aired between 1989 and 1992, created by Willy Purucker and directed by Rainer Wolffhardt. It is set in Munich and follows the lives of Ludwig Grandauer and his son Karl, both policemen, covering the years from 1897 to 1954. The TV show is based on Purucker's radio play series Die Grandauers und ihre Zeit (‘The Grandauers and their time’). The series’ main title ""Löwengrube"", meaning ‘Lions’ Den’, refers to the address of the Munich Police Headquarters inaugurated in 1913."
